id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,skola_m,park_m,mhd_m,lekarna_m,supermarket_m,dispozice_skore,mesto,velke_mesto,mhd_dostupnost,cenove_pasmo
1788695372,Pronájem bytu 2+kk 48 m²,21000,"Spálená, Brno - Trnitá",49.190018,16.616076,48.0,sreality,316.5,874.7,106.0,290.5,28.4,3,Brno,1,0.106,2
4021502796,Pronájem bytu 2+1 50 m²,11500,"Kozákova, Česká Lípa",50.680603,14.532155,50.0,sreality,649.9,948.0,71.2,264.4,257.7,3,Česká Lípa,0,0.071,1
1018381132,Pronájem  pokoje 20 m²,12000,"Bítovská, Praha 4 - Michle",50.046078,14.452724,20.0,sreality,506.8,549.8,229.5,331.9,308.3,3,Praha 4,1,0.23,1
655246156,Pronájem bytu 2+1 54 m²,22590,"Kvapilova, Brno - Žabovřesky",49.220173,16.578192,54.0,sreality,315.9,36.3,93.6,285.2,241.1,3,Brno,1,0.094,3
1479934796,Pronájem bytu 2+kk 58 m²,34100,"U Pergamenky, Praha 7 - Holešovice",50.108158,14.451866,58.0,sreality,145.8,456.0,133.8,382.7,180.4,3,Praha 7,1,0.134,3
1459450700,Pronájem bytu 2+1 71 m²,35500,"Újezd, Praha 1 - Malá Strana",50.08218,14.404481,71.0,sreality,766.3,273.6,56.3,682.3,130.0,3,Praha 1,1,0.056,3
2934924108,Pronájem bytu 2+kk 47 m²,33800,"Písecká, Praha 3 - Vinohrady",50.076893,14.464929,47.0,sreality,61.1,593.8,174.4,147.5,55.1,3,Praha 3,1,0.174,3
2227200844,Pronájem bytu 3+1 76 m² (Jednopodlažní),55900,"Chodská, Praha 2 - Vinohrady",50.074459,14.445875,76.0,sreality,173.9,642.6,155.6,354.7,126.0,4,Praha 2,1,0.156,3
3964687180,Pronájem bytu 1+kk 27 m²,22200,"Perucká, Praha 2 - Vinohrady",50.068497,14.438316,27.0,sreality,311.0,423.1,187.1,522.9,183.5,2,Praha 2,1,0.187,2
564872012,Pronájem bytu 1+kk 37 m²,21500,"U Plynárny, Praha - Michle",50.056347,14.463106,37.0,sreality,1326.4,397.3,112.0,548.0,665.0,2,Praha,1,0.112,2
2897429324,Pronájem bytu 1+1 36 m²,9500,"P. Voka, Veselí nad Lužnicí - Veselí nad Lužnicí I",49.179852,14.694343,36.0,sreality,776.0,715.4,70.8,888.5,781.1,2,Veselí nad Lužnicí,0,0.071,1
1857635148,Pronájem bytu 1+kk 27 m²,16900,"Rybářská, Brno - Brno-střed",49.187634,16.590069,27.0,sreality,283.2,206.5,132.2,404.6,303.6,2,Brno,1,0.132,2
498287436,Pronájem bytu 2+kk 43 m²,18000,"Slovinská, Praha 10 - Vršovice",50.071606,14.459456,43.0,sreality,380.4,329.5,113.1,349.2,13.7,3,Praha 10,1,0.113,2
1853625164,Pronájem bytu 2+kk 38 m²,21990,"Bohunická, Brno - Horní Heršpice",49.163715,16.595676,38.0,sreality,1015.7,983.5,19.6,849.5,867.1,3,Brno,1,0.02,2
4104352588,Pronájem bytu 3+1 67 m²,17490,"Loosova, Brno - Lesná",49.232349,16.617796,67.0,sreality,457.1,176.4,116.8,543.6,49.2,4,Brno,1,0.117,2
2377335628,Pronájem bytu 2+kk 45 m² (Jednopodlažní),20000,"Moskalykova, Brno - Sadová",49.231304,16.606701,45.0,sreality,219.8,198.4,81.8,983.3,191.1,3,Brno,1,0.082,2
2721977164,Pronájem bytu 1+kk 30 m²,21900,"Poděbradská, Praha 9 - Hloubětín",50.104218,14.525045,30.0,sreality,831.6,697.9,52.6,885.3,341.6,2,Praha 9,1,0.053,2
1077809996,Pronájem bytu 1+kk 34 m²,20500,"Poděbradská, Praha 9 - Hloubětín",50.104218,14.525045,34.0,sreality,831.6,697.9,52.6,885.3,341.6,2,Praha 9,1,0.053,2
2419987276,Pronájem bytu 1+kk 28 m²,19500,"Poděbradská, Praha 9 - Hloubětín",50.104218,14.525045,28.0,sreality,831.6,697.9,52.6,885.3,341.6,2,Praha 9,1,0.053,2
3334836812,Pronájem bytu 2+kk 61 m²,21500,"Františka Kováříka, Plzeň - Skvrňany",49.746929,13.318282,61.0,sreality,2247.3,242.1,216.2,422.7,884.0,3,Plzeň,0,0.216,2
1396953676,Pronájem bytu 2+kk 58 m²,28500,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,58.0,sreality,871.5,521.3,85.5,365.1,243.5,3,Praha 9,1,0.086,3
1976324940,Pronájem bytu 1+kk 36 m²,21500,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,36.0,sreality,871.5,521.3,85.5,365.1,243.5,2,Praha 9,1,0.086,2
1551852364,Pronájem bytu 2+kk 49 m²,27900,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,49.0,sreality,871.5,521.3,85.5,365.1,243.5,3,Praha 9,1,0.086,3
1829393228,Pronájem bytu 2+kk 45 m²,27500,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,45.0,sreality,871.5,521.3,85.5,365.1,243.5,3,Praha 9,1,0.086,3
1589187404,Pronájem bytu 1+kk 36 m²,22500,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,36.0,sreality,871.5,521.3,85.5,365.1,243.5,2,Praha 9,1,0.086,2
3331093068,Pronájem bytu 3+kk 85 m²,37900,"Odkolkova, Praha 9 - Vysočany",50.113068,14.503985,85.0,sreality,871.5,521.3,85.5,365.1,243.5,4,Praha 9,1,0.086,3
3885331276,Pronájem bytu 3+kk 83 m²,25990,"Dusíkova, Brno - Lesná",49.235497,16.626806,83.0,sreality,361.3,633.2,110.9,213.9,501.4,4,Brno,1,0.111,3
4200645452,Pronájem bytu 3+1 98 m²,60500,"Na Kampě, Praha 1 - Malá Strana",50.087074,14.408896,98.0,sreality,319.4,255.8,315.7,510.0,56.2,4,Praha 1,1,0.316,3
3424342860,Pronájem bytu 1+kk 32 m²,22500,"Mezi Vodami, Praha 4 - Modřany",50.017151,14.400225,32.0,sreality,821.7,735.1,218.6,891.4,757.4,2,Praha 4,1,0.219,2
2461221708,Pronájem bytu 2+kk 54 m²,23500,"Jeseniova, Praha 3 - Žižkov",50.086273,14.459311,54.0,sreality,617.3,399.4,228.3,213.1,84.5,3,Praha 3,1,0.228,3
1318519628,Pronájem bytu 2+kk 46 m²,13990,"Mongolská, Ostrava - Poruba",49.827431,18.194159,46.0,sreality,773.3,249.0,123.0,529.8,333.3,3,Ostrava,1,0.123,1
3576193868,Pronájem bytu 2+kk 71 m²,29000,"Hrdlořezská, Praha - Hrdlořezy",50.093639,14.509444,71.0,sreality,494.8,47.9,10.2,724.0,315.5,3,Praha,1,0.01,3
1404257100,Pronájem bytu 2+1 59 m² (Jednopodlažní),14500,"Rokycanova, Vysoké Mýto",49.94989,16.150398,59.0,sreality,600.5,401.7,538.5,635.7,123.9,3,Vysoké Mýto,0,0.538,1
1622360908,Pronájem bytu 3+1 68 m²,18900,"třída Svobody, Zlín - Malenovice",49.204845,17.581871,68.0,sreality,2713.5,3005.6,199.5,707.9,783.1,4,Zlín,0,0.2,2
4258812748,Pronájem bytu atypické 94 m²,40000,"Oldřichova, Praha 2 - Nusle",50.065701,14.428243,94.0,sreality,445.0,144.1,98.2,459.7,61.3,3,Praha 2,1,0.098,3
2964538188,Pronájem bytu 2+kk 50 m²,23990,"Krakovská, Praha",50.07872,14.428242,50.0,sreality,197.1,330.7,106.7,123.0,112.4,3,Praha,1,0.107,3
2159231820,Pronájem bytu 4+kk 95 m²,60000,"Kobližná, Brno - Brno-město",49.19561,16.609499,95.0,sreality,228.9,365.0,108.6,58.4,96.1,5,Brno,1,0.109,3
789513036,Pronájem bytu 3+kk 93 m² (Podkrovní),42000,"Máchova, Praha 10 - Vinohrady",50.071938,14.44172,93.0,sreality,179.9,300.4,133.8,526.1,107.2,4,Praha 10,1,0.134,3
3280102220,Pronájem bytu 1+kk 32 m²,16600,"Na Žertvách, Praha 8 - Libeň",50.103661,14.474524,32.0,sreality,906.5,324.2,37.1,110.9,4.9,2,Praha 8,1,0.037,2
1454588748,Pronájem bytu 2+kk 46 m²,13100,"Jana Žižky, Uherské Hradiště",49.067921,17.45265,46.0,sreality,211.7,983.3,295.8,308.8,306.8,3,Uherské Hradiště,0,0.296,1
2796766028,Pronájem bytu 2+kk 67 m² (Jednopodlažní),20500,"Jundrovská, Brno - Komín",49.216915,16.556267,67.0,sreality,485.3,184.5,79.9,282.1,224.4,3,Brno,1,0.08,2
570979148,Pronájem bytu 2+kk 73 m²,53352,"Holečkova, Praha 5",50.07386,14.394273,73.0,sreality,376.8,446.9,69.5,415.4,116.8,3,Praha 5,1,0.07,3
110052172,Pronájem bytu 1+1 53 m²,18500,"Žižkova, Brno - Veveří",49.206768,16.589985,53.0,sreality,174.5,603.1,228.1,305.3,334.7,2,Brno,1,0.228,2
397624140,Pronájem bytu 1+kk 34 m²,8300,"Bedřicha Nikodema, Ostrava - Poruba",49.842979,18.167229,34.0,sreality,412.3,486.7,42.1,106.6,148.3,2,Ostrava,1,0.042,1
1739801420,Pronájem bytu 1+1 50 m²,12000,"Čujkovova, Ostrava - Zábřeh",49.7906,18.244009,50.0,sreality,258.5,358.2,357.9,408.3,345.8,2,Ostrava,1,0.358,1
1633633100,Pronájem bytu 2+1 71 m² (Jednopodlažní),16000,"Masarykova, Holešov",49.330837,17.582527,71.0,sreality,1898.3,120.4,44.5,290.1,324.5,3,Holešov,0,0.044,2
3618849612,Pronájem bytu 2+kk 37 m² (Jednopodlažní),15500,"Vomáčkova, Brno - Dolní Heršpice",49.155899,16.6236,37.0,sreality,1166.8,386.3,223.5,336.9,311.8,3,Brno,1,0.224,2
615727948,Pronájem bytu 3+kk 175 m²,49600,"Zvonařovská, Praha 8 - Libeň",50.121468,14.473883,175.0,sreality,511.9,448.9,235.8,663.2,239.2,4,Praha 8,1,0.236,3
1957905228,Pronájem bytu 1+kk 24 m²,14900,"Veslařská, Brno - Pisárky",49.198933,16.566032,24.0,sreality,549.3,439.4,8.4,1081.5,1145.6,2,Brno,1,0.008,1
2273198924,Pronájem bytu 2+kk 46 m²,19500,"Vyšší, Praha 4 - Nusle",50.059013,14.446114,46.0,sreality,657.2,196.2,246.6,262.5,104.1,3,Praha 4,1,0.247,2
3665257292,Pronájem bytu 1+1 52 m²,19000,"V Horkách, Praha 4 - Nusle",50.062019,14.448722,52.0,sreality,391.8,414.9,147.5,124.6,37.9,2,Praha 4,1,0.148,2
4073722700,Pronájem bytu 2+kk 53 m²,20700,"Velenovského, Praha 10 - Záběhlice",50.053226,14.512899,53.0,sreality,634.8,370.9,163.4,331.9,326.0,3,Praha 10,1,0.163,2
3013493580,Pronájem bytu 1+kk 38 m²,20900,"Viktora Huga, Praha 5 - Smíchov",50.075516,14.402966,38.0,sreality,35.8,201.7,80.6,88.7,20.7,2,Praha 5,1,0.081,2
2779988812,Pronájem bytu 2+kk 55 m²,29900,"U Komína, Praha 5 - Radlice",50.055729,14.383218,55.0,sreality,1235.7,322.3,366.4,781.7,164.3,3,Praha 5,1,0.366,3
3120719180,Pronájem bytu 2+1 85 m²,20000,"Solniční, Brno - Brno-město",49.196526,16.60524,85.0,sreality,263.6,406.7,126.1,117.1,6.7,3,Brno,1,0.126,2
204567372,Pronájem bytu 1+kk 47 m²,22500,"Pitterova, Praha 3 - Žižkov",50.084892,14.468513,47.0,sreality,899.0,526.9,96.0,101.0,124.0,2,Praha 3,1,0.096,2
3896992588,Pronájem bytu 2+kk 53 m²,33000,"U Lihovaru, Praha 5 - Smíchov",50.053452,14.409716,53.0,sreality,25.9,943.7,224.1,924.5,621.7,3,Praha 5,1,0.224,3
2331726668,Pronájem bytu 1+kk 32 m²,24000,"Rohanské nábřeží, Praha 8 - Karlín",50.093689,14.446177,32.0,sreality,335.7,454.3,92.8,88.5,90.1,2,Praha 8,1,0.093,3
2462798668,Pronájem bytu 2+1 65 m²,22500,"Zdeňka Lhoty, Černošice",49.952003,14.328935,65.0,sreality,465.4,537.5,527.0,919.3,436.6,3,Černošice,0,0.527,2
3809891148,Pronájem bytu 3+kk 60 m²,28000,"U Dobřenských, Praha 1 - Staré Město",50.084061,14.415566,60.0,sreality,311.8,451.0,157.2,231.3,44.0,4,Praha 1,1,0.157,3
4031206220,Pronájem bytu 4+kk 94 m²,69500,"Rohanské nábřeží, Praha 8 - Karlín",50.093689,14.446177,94.0,sreality,335.7,454.3,92.8,88.5,90.1,5,Praha 8,1,0.093,3
1680556876,Pronájem bytu 3+kk 74 m²,58000,"Sokolovská, Praha 8 - Karlín",50.099281,14.468884,74.0,sreality,924.5,764.6,311.6,353.1,312.7,4,Praha 8,1,0.312,3
2182763340,Pronájem bytu 1+kk 39 m²,16000,"Terezínská, Praha 9 - Letňany",50.127716,14.502558,39.0,sreality,393.7,236.6,126.5,705.3,44.5,2,Praha 9,1,0.126,2
3863561036,Pronájem bytu 1+kk 44 m²,19900,"Na Veselou, Beroun - Beroun-Závodí",49.976597,14.085641,44.0,sreality,1634.0,1360.6,764.2,1491.5,1575.2,2,Beroun,0,0.764,2
288047948,Pronájem bytu 3+kk 79 m²,58500,"Rohanské nábřeží, Praha 8 - Karlín",50.093689,14.446177,79.0,sreality,335.7,454.3,92.8,88.5,90.1,4,Praha 8,1,0.093,3
356655948,Pronájem bytu 1+kk 36 m²,13000,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,36.0,sreality,270.4,194.2,153.7,390.9,68.3,2,Brno,1,0.154,1
2074297164,Pronájem bytu 3+kk 67 m² (Jednopodlažní),27000,"Na Šibeníku, Olomouc - Nová Ulice",49.597706,17.236843,67.0,sreality,586.6,660.5,14.1,467.9,324.7,4,Olomouc,0,0.014,3
1430139724,Pronájem bytu 1+kk 35 m²,14000,"Ke Křížku, Kladno - Dubí",50.160755,14.134924,35.0,sreality,2780.4,2746.2,203.8,2244.2,2010.4,2,Kladno,0,0.204,1
144917324,Pronájem bytu 2+kk 55 m²,28500,"Litoměřická, Praha 9 - Prosek",50.11871,14.489914,55.0,sreality,124.6,153.1,66.8,403.5,227.4,3,Praha 9,1,0.067,3
1487094604,Pronájem bytu 2+kk 60 m²,10000,"U Nádraží, Volary",48.909176,13.884102,60.0,sreality,146.3,875.0,78.7,551.2,134.1,3,Volary,0,0.079,1
3366142796,Pronájem bytu 2+kk 49 m²,18000,"Kladno - Dubí, okres Kladno",50.159851,14.137982,49.0,sreality,2691.1,2982.5,89.4,2273.7,2007.8,3,okres Kladno,0,0.089,2
2517521228,Pronájem bytu 3+kk 85 m²,21000,"Na Vozovce, Olomouc - Nová Ulice",49.592571,17.239384,85.0,sreality,294.4,361.1,298.8,405.1,327.6,4,Olomouc,0,0.299,2
3066131276,Pronájem bytu 2+kk 49 m²,17000,"Kovařovicova, Brno - Žabovřesky",49.212219,16.571974,49.0,sreality,353.4,273.2,247.6,239.5,219.0,3,Brno,1,0.248,2
3651355468,Pronájem bytu 3+1 75 m²,12000,"5. května, Blovice",49.582657,13.537776,75.0,sreality,,49.9,209.4,162.4,250.7,4,Blovice,0,0.209,1
782451532,Pronájem bytu 3+1 56 m² (Jednopodlažní),18000,"Přemyslova, Kralupy nad Vltavou",50.241085,14.302798,56.0,sreality,1121.3,189.5,155.9,405.3,140.4,4,Kralupy nad Vltavou,0,0.156,2
2661499724,Pronájem bytu 1+kk 26 m²,13500,"Hornoměcholupská, Praha 10 - Hostivař",50.052353,14.532123,26.0,sreality,857.8,885.0,133.7,986.9,451.1,2,Praha 10,1,0.134,1
3216638796,Pronájem bytu 3+kk 96 m² (Mezonet),44000,"Odborů, Praha 2 - Nové Město",50.077599,14.418646,96.0,sreality,149.4,412.6,47.0,207.4,9.9,4,Praha 2,1,0.047,3
4003677004,Pronájem bytu 1+kk 33 m²,20500,"Litoměřická, Praha 9 - Prosek",50.11871,14.489914,33.0,sreality,124.6,153.1,66.8,403.5,227.4,2,Praha 9,1,0.067,2
2785633100,Pronájem bytu 2+kk 60 m²,25000,"Kestřanská, Praha 4 - Cholupice",49.988235,14.446411,60.0,sreality,2025.5,114.7,163.4,2102.2,248.2,3,Praha 4,1,0.163,3
1604535116,Pronájem bytu 3+kk 78 m²,18091,"Sokolská, Liberec",50.772186,15.055352,78.0,sreality,546.0,158.5,30.6,447.4,285.3,4,Liberec,0,0.031,2
64574284,Pronájem bytu 2+1 73 m²,39000,"Vlašská, Praha 1 - Malá Strana",50.087296,14.400228,73.0,sreality,570.0,466.8,161.2,208.1,56.3,3,Praha 1,1,0.161,3
1776079692,Pronájem bytu 4+kk 178 m²,92891,"Holečkova, Praha 5 - Smíchov",50.073723,14.393481,178.0,sreality,329.4,505.5,125.8,360.6,96.2,5,Praha 5,1,0.126,3
3920380748,Pronájem bytu 3+1 108 m²,42000,"Odborů, Praha 2 - Nové Město",50.077599,14.418646,108.0,sreality,149.4,412.6,47.0,207.4,9.9,4,Praha 2,1,0.047,3
2239320908,Pronájem bytu 2+kk 69 m²,34000,"V Přístavu, Praha 7 - Holešovice",50.106831,14.456028,69.0,sreality,381.8,689.6,223.4,438.6,108.1,3,Praha 7,1,0.223,3
3483583308,Pronájem bytu 2+kk 60 m²,15660,"Kaštanová, Milovice - Mladá",50.225742,14.871872,60.0,sreality,460.9,103.5,368.4,464.0,369.6,3,Milovice,0,0.368,2
3335283532,Pronájem bytu 2+kk 47 m² (Jednopodlažní),17000,"Slavníkovců, Ostrava - Mariánské Hory",49.828648,18.25485,47.0,sreality,261.9,509.8,134.2,50.4,74.4,3,Ostrava,1,0.134,2
281830220,Pronájem bytu 2+kk 42 m² (Jednopodlažní),16500,"Slavníkovců, Ostrava - Mariánské Hory",49.828648,18.25485,42.0,sreality,261.9,509.8,134.2,50.4,74.4,3,Ostrava,1,0.134,2
280781644,Pronájem bytu 2+kk 48 m² (Jednopodlažní),17000,"Slavníkovců, Ostrava - Mariánské Hory",49.828648,18.25485,48.0,sreality,261.9,509.8,134.2,50.4,74.4,3,Ostrava,1,0.134,2
1555850060,Pronájem bytu 2+kk 54 m² (Jednopodlažní),18000,"Slavníkovců, Ostrava - Mariánské Hory",49.828648,18.25485,54.0,sreality,261.9,509.8,134.2,50.4,74.4,3,Ostrava,1,0.134,2
1321096012,Pronájem bytu 3+kk 89 m² (Jednopodlažní),21000,"Horní, Ostrava - Dubina",49.777885,18.250542,89.0,sreality,670.8,229.9,145.6,71.7,158.0,4,Ostrava,1,0.146,2
996365132,Pronájem bytu 2+1 55 m² (Jednopodlažní),17000,"Maďarská, Ostrava - Poruba",49.826653,18.194317,55.0,sreality,786.6,230.8,200.2,525.4,324.8,3,Ostrava,1,0.2,2
93274956,Pronájem bytu 2+kk 29 m² (Jednopodlažní),13000,"Čujkovova, Ostrava - Zábřeh",49.7906,18.244009,29.0,sreality,258.5,358.2,357.9,408.3,345.8,3,Ostrava,1,0.358,1
2819621708,Pronájem bytu 4+kk 105 m² (Jednopodlažní),35000,"Ostrava - Moravská Ostrava, okres Ostrava-město",49.834648,18.282043,105.0,sreality,845.9,407.0,55.4,341.5,334.0,5,okres Ostrava-město,1,0.055,3
2789102412,Pronájem bytu 1+kk 25 m²,15500,"Hnězdenská, Praha 8 - Troja",50.126808,14.423477,25.0,sreality,702.8,739.6,242.0,358.7,116.8,2,Praha 8,1,0.242,2
2606912332,Pronájem bytu 1+kk 29 m²,13500,"Papírnická, Plzeň - Východní Předměstí",49.737045,13.386402,29.0,sreality,1173.0,723.1,120.7,183.4,65.0,2,Plzeň,0,0.121,1
3838313292,Pronájem bytu 4+1 85 m²,14000,"Struha, Vamberk",50.116524,16.293785,85.0,sreality,2810.4,3153.8,234.1,173.9,88.0,5,Vamberk,0,0.234,1
1471238988,Pronájem bytu 1+kk 31 m²,15000,"Stejskalova, Brno - Židenice",49.192722,16.64044,31.0,sreality,711.6,449.9,144.3,386.4,133.2,2,Brno,1,0.144,1
1818710860,Pronájem bytu 1+kk 34 m²,17200,"Bratislavská, Praha 10 - Hostivař",50.0439,14.515306,34.0,sreality,298.9,55.2,108.9,744.2,184.2,2,Praha 10,1,0.109,2
1897100108,Pronájem bytu 1+kk 30 m²,14400,"Markůvky, Brno - Bystrc",49.222435,16.513733,30.0,sreality,289.8,210.3,329.1,353.9,378.3,2,Brno,1,0.329,1
2165723980,Pronájem bytu 1+1 26 m²,8700,"Václavská, Ostrava - Mariánské Hory",49.831551,18.250521,26.0,sreality,186.8,71.2,170.8,496.6,399.7,2,Ostrava,1,0.171,1
184898380,Pronájem bytu 2+kk 35 m²,17900,"Jižní, Brno",49.165646,16.620253,35.0,sreality,527.1,736.0,216.2,945.8,277.8,3,Brno,1,0.216,2
2755285836,Pronájem bytu 3+kk 74 m²,26500,"Slezská, Praha 3 - Vinohrady",50.076206,14.45203,74.0,sreality,198.2,535.4,159.4,87.6,52.8,4,Praha 3,1,0.159,3
3608892236,Pronájem bytu 2+kk 64 m²,39000,"Kmochova, Praha 5 - Smíchov",50.074009,14.395524,64.0,sreality,458.6,356.3,41.9,445.1,180.5,3,Praha 5,1,0.042,3
2255704908,Pronájem bytu 3+1 65 m²,14500,"Heyrovského, Ostrava - Poruba",49.841141,18.179127,65.0,sreality,293.7,1251.1,104.2,611.3,579.3,4,Ostrava,1,0.104,1
2004046668,Pronájem bytu 3+1 75 m²,16500,"Vyškov, okres Vyškov",49.27747,16.998976,75.0,sreality,221.6,312.3,163.6,101.0,140.3,4,okres Vyškov,0,0.164,2
3122488140,Pronájem bytu 4+kk 176 m² (Mezonet),70000,"Staropramenná, Praha 5 - Smíchov",50.071053,14.407114,176.0,sreality,585.8,639.2,149.0,236.0,70.5,5,Praha 5,1,0.149,3
2540917580,Pronájem bytu 2+kk 45 m²,16000,"třída Generála Píky, Brno - Černá Pole",49.218689,16.615618,45.0,sreality,547.2,381.5,275.5,424.0,445.1,3,Brno,1,0.276,2
169501516,Pronájem bytu 1+1 31 m²,13000,"Svitavská, Brno - Husovice",49.208099,16.626358,31.0,sreality,91.0,456.0,144.1,280.3,138.4,2,Brno,1,0.144,1
571102028,Pronájem bytu 1+kk 34 m²,12000,"Skácelova, Brno - Královo Pole",49.222164,16.587652,34.0,sreality,243.9,236.3,136.2,217.4,214.3,2,Brno,1,0.136,1
3883094860,Pronájem bytu 2+1 55 m²,14000,"Uhelná, Hradec Králové - Slezské Předměstí",50.215153,15.847707,55.0,sreality,1252.5,509.0,59.7,140.0,367.6,3,Hradec Králové,0,0.06,1
1468232524,Pronájem bytu 2+1 60 m²,20000,"Šrámkova, Brno - Lesná",49.22543,16.627611,60.0,sreality,674.7,88.1,207.7,302.0,284.4,3,Brno,1,0.208,2
998662988,Pronájem bytu 2+kk 58 m² (Jednopodlažní),23000,"Lysolajská, Horoměřice",50.132607,14.352061,58.0,sreality,70.7,99.7,185.5,1088.0,881.9,3,Horoměřice,0,0.186,3
193069900,Pronájem bytu 4+kk 165 m²,99000,"Švédská, Praha 5 - Smíchov",50.074913,14.394772,165.0,sreality,393.7,398.4,78.1,499.8,217.1,5,Praha 5,1,0.078,3
2949022540,Pronájem bytu 5+kk 250 m²,125000,"Dřevná, Praha 2 - Nové Město",50.071564,14.41474,250.0,sreality,135.9,655.4,57.5,457.1,117.8,5,Praha 2,1,0.058,3
2659214156,Pronájem bytu 3+kk 53 m²,22000,"Lodžská, Praha 8 - Bohnice",50.129929,14.417927,53.0,sreality,519.8,821.6,90.3,112.5,194.2,4,Praha 8,1,0.09,2
3895882572,Pronájem bytu 2+kk 53 m²,23500,"Stočesova, Praha 6 - Ruzyně",50.09116,14.297061,53.0,sreality,2148.6,427.9,327.6,513.9,534.7,3,Praha 6,1,0.328,3
1416844108,Pronájem bytu 2+kk 43 m²,18000,"Polská, Kladno - Kročehlavy",50.129822,14.126821,43.0,sreality,256.0,386.3,65.7,152.8,355.8,3,Kladno,0,0.066,2
807756620,Pronájem bytu 3+1 68 m²,18500,"K Sokolovně, Hradec Králové - Pouchov",50.227139,15.842511,68.0,sreality,1839.7,168.8,130.9,264.9,274.6,4,Hradec Králové,0,0.131,2
834822988,Pronájem bytu 1+kk 34 m²,14000,"Ostravská, Kladno - Kročehlavy",50.136318,14.100535,34.0,sreality,231.8,1092.8,184.4,79.8,72.7,2,Kladno,0,0.184,1
359879500,Pronájem bytu 2+kk 56 m²,23000,"Stočesova, Praha 6 - Ruzyně",50.090847,14.298344,56.0,sreality,2067.6,359.1,229.7,610.1,630.2,3,Praha 6,1,0.23,3
573264716,Pronájem bytu 1+kk 30 m²,13000,"Chudčická, Brno - Žebětín",49.216217,16.497858,30.0,sreality,202.1,256.5,153.5,613.5,151.4,2,Brno,1,0.154,1
2888520524,Pronájem bytu 1+kk 30 m²,13900,"Velkopavlovická, Brno - Židenice",49.204391,16.663479,30.0,sreality,578.9,193.6,204.3,175.0,327.7,2,Brno,1,0.204,1
777737036,Pronájem bytu 2+kk 60 m²,19200,"Stará, Brno - Zábrdovice",49.200237,16.617519,60.0,sreality,310.6,273.3,273.8,277.5,140.5,3,Brno,1,0.274,2
1501848396,Pronájem bytu 2+1 60 m²,14500,"Klatovská, Plzeň - Litice",49.703079,13.35485,60.0,sreality,2466.3,477.0,255.1,2599.4,1777.6,3,Plzeň,0,0.255,1
4236534604,Pronájem bytu 1+kk 36 m²,14200,"Františka Kováříka, Plzeň - Skvrňany",49.747887,13.319828,36.0,sreality,2138.8,174.2,244.6,414.1,845.9,2,Plzeň,0,0.245,1
564486988,Pronájem bytu 2+kk 45 m²,19490,"Na chobotě, Praha 6 - Řepy",50.065998,14.296406,45.0,sreality,762.7,89.5,124.8,443.6,321.6,3,Praha 6,1,0.125,2
3508888396,Pronájem bytu 1+kk 33 m²,19200,"Hybešova, Praha 8 - Karlín",50.093601,14.459744,33.0,sreality,1044.5,384.1,269.8,398.6,75.8,2,Praha 8,1,0.27,2
676684620,Pronájem bytu 1+kk 32 m²,15000,"Stará, Brno - Zábrdovice",49.200237,16.617519,32.0,sreality,310.6,273.3,273.8,277.5,140.5,2,Brno,1,0.274,1
1777754956,Pronájem bytu 2+kk 35 m²,16000,"Hlivická, Praha 8 - Bohnice",50.132084,14.422313,35.0,sreality,251.8,457.8,169.1,184.0,188.3,3,Praha 8,1,0.169,2
3816121164,Pronájem bytu 1+kk 42 m²,17000,"Reissigova, Brno - Ponava",49.216038,16.602093,42.0,sreality,432.4,614.1,119.1,121.2,165.3,2,Brno,1,0.119,2
1978032972,Pronájem bytu 2+1 50 m² (Jednopodlažní),11900,"Josefa Kotase, Ostrava - Hrabůvka",49.783005,18.25625,50.0,sreality,197.0,260.0,55.7,353.7,220.8,3,Ostrava,1,0.056,1
2403754828,Pronájem bytu 1+kk 29 m²,8900,"Sládkova, Ostrava - Moravská Ostrava",49.836342,18.272095,29.0,sreality,553.7,911.7,169.0,367.1,51.8,2,Ostrava,1,0.169,1
1768317772,Pronájem bytu 1+kk 38 m²,12800,"Družební, Olomouc - Nové Sady",49.575043,17.249304,38.0,sreality,503.9,760.7,93.2,77.1,65.8,2,Olomouc,0,0.093,1
3081990988,Pronájem bytu 2+kk 58 m²,13900,"Gen. Sochora, Ostrava - Poruba",49.834171,18.181957,58.0,sreality,168.1,864.4,233.8,291.9,333.3,3,Ostrava,1,0.234,1
3527828300,Pronájem bytu 2+1 53 m² (Jednopodlažní),10700,"Plzeňská, Ostrava - Hrabůvka",49.781288,18.245653,53.0,sreality,551.5,172.9,116.9,330.7,432.6,3,Ostrava,1,0.117,1
283599692,Pronájem bytu 1+kk 61 m²,16900,"Božetěchova, Brno - Královo Pole",49.230064,16.593792,61.0,sreality,570.1,88.9,108.0,45.3,161.9,2,Brno,1,0.108,2
